col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected
6159,1,TypeA,49000,000000000000011111111000000000000000000000000000000000111111111100000000000000001111111100000000000000000000000000000000000000001111111111000000000000111111111100000000,1,0
6160,2,TypeB,33000,001111100000000000000000000000000000011111110000000000000111111100000000001111111100000000001111110000000000000000000000000000000000000000000000000000000000000000000000,0,0
6161,3,TypeB,33000,001111100000000000000000000000000000011111110000000000000111111100000000001111111100000000001111110000000000000000000000000000000000000000000000000000000000000000000000,0,0
6162,4,TypeB,33000,001111100000000000000000000000000000011111110000000000000111111100000000001111111100000000001111110000000000000000000000000000000000000000000000000000000000000000000000,0,0
6163,5,TypeB,33000,001111100000000000000000000000000000011111110000000000000111111100000000001111111100000000001111110000000000000000000000000000000000000000000000000000000000000000000000,0,0
6164,6,TypeC,22000,001111100000000000000000000001111000000000000000000000000000000000011110000000000000000000001111110000000000000000000000000000000000000000000000000001110000000000000000,1,0
6165,7,TypeC,22000,001111100000000000000000000001111000000000000000000000000000000000011110000000000000000000001111110000000000000000000000000000000000000000000000000001110000000000000000,1,0
6166,8,TypeC,22000,001111100000000000000000000001111000000000000000000000000000000000011110000000000000000000001111110000000000000000000000000000000000000000000000000001110000000000000000,1,0
6167,9,TypeC,22000,001111100000000000000000000001111000000000000000000000000000000000011110000000000000000000001111110000000000000000000000000000000000000000000000000001110000000000000000,1,0
6168,0,TypeA,46800,000000000011111111100000000000001111111110000000000000000111111111000000000000000000000000000000000000000000000000000000000000011111111000000000000000111111111100000000,1,0
6169,1,TypeA,46800,000000000011111111100000000000001111111110000000000000000111111111000000000000000000000000000000000000000000000000000000000000011111111000000000000000111111111100000000,1,0
6170,2,TypeB,22200,000000000011110000000000001111000000000000000000001111100000000000000000000000000000111100000000000000000000000000000000000000000000011110000000000000000000000000000000,1,0
6171,3,TypeB,22200,000000000011110000000000001111000000000000000000001111100000000000000000000000000000111100000000000000000000000000000000000000000000011110000000000000000000000000000000,1,0
6172,4,TypeB,22200,000000000011110000000000001111000000000000000000001111100000000000000000000000000000111100000000000000000000000000000000000000000000011110000000000000000000000000000000,1,0
6173,5,TypeB,22200,000000000011110000000000001111000000000000000000001111100000000000000000000000000000111100000000000000000000000000000000000000000000011110000000000000000000000000000000,1,0
6174,6,TypeC,25800,001111100000000000000000001111000000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000111110000000000000,1,0
6175,7,TypeC,25800,001111100000000000000000001111000000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000111110000000000000,1,0
6176,8,TypeC,25800,001111100000000000000000001111000000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000111110000000000000,1,0
6177,9,TypeC,25800,001111100000000000000000001111000000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000111110000000000000,1,0
6178,0,TypeA,44100,000000000111111110000000000000000000011111111000000000000000000000000000000000001111111100000000000000001111111100000000000000000000000000000000000000111111111100000000,0,0
6179,1,TypeA,44100,000000000111111110000000000000000000011111111000000000000000000000000000000000001111111100000000000000001111111100000000000000000000000000000000000000111111111100000000,0,0
6180,2,TypeB,31000,000000000000011110000000000000000000001111111000000000111110000000000000011111111000000000000000000000000000001111111000000000000000000000000000000000000000000000000000,0,0
6181,3,TypeB,31000,000000000000011110000000000000000000001111111000000000111110000000000000011111111000000000000000000000000000001111111000000000000000000000000000000000000000000000000000,0,0
6182,4,TypeB,31000,000000000000011110000000000000000000001111111000000000111110000000000000011111111000000000000000000000000000001111111000000000000000000000000000000000000000000000000000,0,0
6183,5,TypeB,31000,000000000000011110000000000000000000001111111000000000111110000000000000011111111000000000000000000000000000001111111000000000000000000000000000000000000000000000000000,0,0
6184,6,TypeC,20800,000000000000000000001110000000000000001110000000000000000000000000000000011110000000000000001111110000000000001110000000000000000000000000000000000000000000000000000000,0,0
6185,7,TypeC,20800,000000000000000000001110000000000000001110000000000000000000000000000000011110000000000000001111110000000000001110000000000000000000000000000000000000000000000000000000,0,0
6186,8,TypeC,20800,000000000000000000001110000000000000001110000000000000000000000000000000011110000000000000001111110000000000001110000000000000000000000000000000000000000000000000000000,0,0
6187,9,TypeC,20800,000000000000000000001110000000000000001110000000000000000000000000000000011110000000000000001111110000000000001110000000000000000000000000000000000000000000000000000000,0,0
6188,0,TypeA,45700,000001111111110000000000000000000000011111111000000000000000000000000000000000001111111110000000000000000000000000000000000000000011111111000000000000011111111100000000,0,0
6189,1,TypeA,45700,000001111111110000000000000000000000011111111000000000000000000000000000000000001111111110000000000000000000000000000000000000000011111111000000000000011111111100000000,0,0
6190,2,TypeB,34000,000000000011110000000000000000000000011111111000000000111111110000000000000000000000001111111000000000000000001111111000000000000000000000000000000000000000000000000000,1,0
6191,3,TypeB,34000,000000000011110000000000000000000000011111111000000000111111110000000000000000000000001111111000000000000000001111111000000000000000000000000000000000000000000000000000,1,0
6192,4,TypeB,34000,000000000011110000000000000000000000011111111000000000111111110000000000000000000000001111111000000000000000001111111000000000000000000000000000000000000000000000000000,1,0
