col_id,emp_id,emp_type,cost,schedule_pattern
102,2,TypeB,41400,000000000000000000000000000111111110000000000000000000000011111111000000000000111111110000000000000000011111110000000000000000000000000000000000000000011111111000000000
103,3,TypeC,30500,000111111000000000000000000000000000000000000000000000000011111100000000000000111000000000000000000000000000000000000000000000000000001111100000000000000111111000000000
104,4,TypeC,30500,000111111000000000000000000000000000000000000000000000000011111100000000000000111000000000000000000000000000000000000000000000000000001111100000000000000111111000000000
105,0,TypeA,54000,000000000000011111111100000000000000000011111111110000000000000111111111000000000000011111111110000000000000000000000000000000000011111111110000000000000000000000000000
106,1,TypeB,38400,000111111000000000000111111100000000000000000000000000000111111100000000000000111111110000000000000000000000000000000000000000000000000000000000001111111100000000000000
107,2,TypeB,38400,000111111000000000000111111100000000000000000000000000000111111100000000000000111111110000000000000000000000000000000000000000000000000000000000001111111100000000000000
108,3,TypeC,28800,000111111000000000000000000111111000000000000000000000000000000000011111000000000000000000000000000000000000000000000011110000000000000000000000000000000111111000000000
109,4,TypeC,28800,000111111000000000000000000111111000000000000000000000000000000000011111000000000000000000000000000000000000000000000011110000000000000000000000000000000111111000000000
110,0,TypeA,51600,000000000000000000000000000000001111111110000000000000000000000111111111000000000000000000000000000000011111111110000000000000000011111111110000000000000000111111111100
111,1,TypeB,40500,000000000000000000000000000000000000000000000000111111100000000001111111000000000000000000000000000000011111110000000000011111111000000000000000000000011111110000000000
112,2,TypeB,40500,000000000000000000000000000000000000000000000000111111100000000001111111000000000000000000000000000000011111110000000000011111111000000000000000000000011111110000000000
113,3,TypeC,31700,000000000000000000000000000000000001111110000000000000000000011111000000000000111000000000000000000000000001111110000000000000000000001111110000000000000000000000000000
114,4,TypeC,31700,000000000000000000000000000000000001111110000000000000000000011111000000000000111000000000000000000000000001111110000000000000000000001111110000000000000000000000000000
115,0,TypeA,51300,000000000000000000000000000000001111111110000000000000000000000000000000000000111111111000000000000000011111111110000000000000000011111111110000000000000000011111111110
116,1,TypeB,41500,000000000000000000000000000000000011111110000000000000111111110000000000000000001111111000000000000000000000000000000000000000000011111110000000001111111100000000000000
117,2,TypeB,41500,000000000000000000000000000000000011111110000000000000111111110000000000000000001111111000000000000000000000000000000000000000000011111110000000001111111100000000000000
118,3,TypeC,28500,000000001111110000000000000000000000000000000000000000000000011111000000000000111000000000000000000001111000000000000000000000000000000000000000000000000111111000000000
119,4,TypeC,28500,000000001111110000000000000000000000000000000000000000000000011111000000000000111000000000000000000001111000000000000000000000000000000000000000000000000111111000000000
120,0,TypeA,57800,000000000000000000000000000000000000000000000000111111111100000000000001111111111000000000000000000000011111111110000000000000000011111111110000000000000000011111111110
121,1,TypeB,36100,000000001111110000000000000000000000001111110000000000000111111110000000000000000000000000000000000000000011111110000000000000000011111110000000000000000000000000000000
122,2,TypeB,36100,000000001111110000000000000000000000001111110000000000000111111110000000000000000000000000000000000000000011111110000000000000000011111110000000000000000000000000000000
123,3,TypeC,30600,000000001111110000000000000000000000001111110000000000000000000000000000000000111000000000000000000000011111100000000000011111100000000000000000000000000000000000000000
124,4,TypeC,30600,000000001111110000000000000000000000001111110000000000000000000000000000000000111000000000000000000000011111100000000000011111100000000000000000000000000000000000000000
125,0,TypeA,52300,000000000000000000000000000000001111111110000000000000111111111100000000000000000000000000000000000000011111111110000000000000000011111111110000000000000000011111111110
126,1,TypeB,40500,000000000000011111110000000000000011111110000000000000000111111100000000000000000000000000000000000000000000000000000000000000000111111110000000000000011111110000000000
127,2,TypeB,40500,000000000000011111110000000000000011111110000000000000000111111100000000000000000000000000000000000000000000000000000000000000000111111110000000000000011111110000000000
128,3,TypeC,30400,000000000000000000000000111100000000000000000000000000000000011111000000000000000000000000000000000000011111100000000000000000000000111110000000000000000111110000000000
129,4,TypeC,30400,000000000000000000000000111100000000000000000000000000000000011111000000000000000000000000000000000000011111100000000000000000000000111110000000000000000111110000000000
130,0,TypeA,48900,000000001111111110000000000000001111111110000000000000000000000111111111000000000000011111111110000000000000000000000000000000000000000000000000000000011111111000000000
131,1,TypeB,39400,000000000000011111110000000000000000000000000000111111100000000000000000000000111111110000000000000000000011111110000000000000000000000000000000000000011111111000000000
132,2,TypeB,39400,000000000000011111110000000000000000000000000000111111100000000000000000000000111111110000000000000000000011111110000000000000000000000000000000000000011111111000000000
133,3,TypeC,30900,000000000001111110000000000000000000001110000000000000000000011111000000000000000000011110000000000000000000000000000000000000000000000000000000000000000111111000000000
134,4,TypeC,30900,000000000001111110000000000000000000001110000000000000000000011111000000000000000000011110000000000000000000000000000000000000000000000000000000000000000111111000000000
135,0,TypeA,54000,000000000000011111111100000000000000000000000000000000000000000000000111111111100000000000000000000000011111111110000000000000001111111110000000000000000000011111111110
136,1,TypeB,40100,000000000000000000000111111100000000000000000000000000111111110000000000000000111111110000000000000001111111100000000000000000000011111110000000000000000000000000000000
137,2,TypeB,40100,000000000000000000000111111100000000000000000000000000111111110000000000000000111111110000000000000001111111100000000000000000000011111110000000000000000000000000000000
138,3,TypeC,22900,000000000000000000011111100000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000011110000000000001111110000000000000000000000001110
139,4,TypeC,22900,000000000000000000011111100000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000011110000000000001111110000000000000000000000001110
140,0,TypeA,55800,000000000000000000000000000000000000000011111111100000000000000111111111000000000000011111111110000000000000000011111111110000000000000000000000000000000000011111111110
141,1,TypeB,40400,000000000000000000000000000000000000000000000000000000000000000000000001111111100000000011111110000000000000000000000011110000000000111111110000000000000000111111110000
142,2,TypeB,40400,000000000000000000000000000000000000000000000000000000000000000000000001111111100000000011111110000000000000000000000011110000000000111111110000000000000000111111110000
143,3,TypeC,28400,000000001111110000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000001111110000000000011110
144,4,TypeC,28400,000000001111110000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000001111110000000000011110
145,0,TypeA,53700,000000000000000000000000000000000000000011111111110000000000000111111111000000000000000000000000000000011111111110000000000000001111111110000000000000000000011111111110
146,1,TypeB,39400,000000000000011111110000000000000000000000000000111111100000000011111111000000000000000011111110000000000000000000000000000001111111100000000000000000000000000000000000
147,2,TypeB,39400,000000000000011111110000000000000000000000000000111111100000000011111111000000000000000011111110000000000000000000000000000001111111100000000000000000000000000000000000
148,3,TypeC,29500,000000000000000000000000000000000000001111110000000000000000000000011111000000000000000000000000000000011111100000000000000000000000111110000000000000000000111000000000
149,4,TypeC,29500,000000000000000000000000000000000000001111110000000000000000000000011111000000000000000000000000000000011111100000000000000000000000111110000000000000000000111000000000
150,0,TypeA,53900,000000000000011111111100000000000000000000000000000000000000000111111111000000000000001111111110000000000000000011111111110000000000000000000000000000000000011111111110
151,1,TypeB,41500,000000000000000000000111111100000000000000000000000000000111111110000000000000000000000000000000000000000000000011111110000000000000111111110000000000011111110000000000
152,2,TypeB,41500,000000000000000000000111111100000000000000000000000000000111111110000000000000000000000000000000000000000000000011111110000000000000111111110000000000011111110000000000
153,3,TypeC,25000,000000000000011110000000000000000000000000000000011111100000000000000000000000111000000000000000000000000000000000000000000000000000001111110000000000000000111000000000
154,4,TypeC,25000,000000000000011110000000000000000000000000000000011111100000000000000000000000111000000000000000000000000000000000000000000000000000001111110000000000000000111000000000
155,0,TypeA,52600,000000111111111000000000000000001111111110000000000000000000000111111111000000000000011111111110000000000000000000000011111111100000000000000000000000000000000000000000
156,1,TypeB,41800,000000001111111000000000000000001111111000000000000000000000000000000000000000000000000000000000000000011111110000000000011111111000000000000000000000000000111111110000
157,2,TypeB,41800,000000001111111000000000000000001111111000000000000000000000000000000000000000000000000000000000000000011111110000000000011111111000000000000000000000000000111111110000
158,3,TypeC,29500,000000000000011110000000000000000000001111110000000000000000000000000000000000000000111110000000000001111000000000000000000000000000001111110000000000000000000000000000
159,4,TypeC,29500,000000000000011110000000000000000000001111110000000000000000000000000000000000000000111110000000000001111000000000000000000000000000001111110000000000000000000000000000
160,0,TypeA,53900,000000001111111110000000000000000000000011111111110000000000000000000000000000000000011111111110000000000000000000000011111111100000000000000000000000000000111111111000
161,1,TypeB,39200,000000000001111110000000000000000000000000000000111111100000000000000000000000111111110000000000000000000000000000000000000000000011111110000000000000011111110000000000
162,2,TypeB,39200,000000000001111110000000000000000000000000000000111111100000000000000000000000111111110000000000000000000000000000000000000000000011111110000000000000011111110000000000
163,3,TypeC,31700,000000000001111110000000000000000001111110000000000000000000000000000000000000111110000000000000000000000000000000000000000001111110000000000000000000000000111000000000
164,4,TypeC,31700,000000000001111110000000000000000001111110000000000000000000000000000000000000111110000000000000000000000000000000000000000001111110000000000000000000000000111000000000
165,0,TypeA,51200,000000001111111110000000000000001111111110000000000000000000000111111111000000000000000000000000000000011111111110000000000000000000000000000000000011111111110000000000
166,1,TypeB,38800,000000001111111000000000000111111110000000000000000000000000011111110000000000000011111110000000000000000000000000000011111111000000000000000000000000000000000000000000
167,2,TypeB,38800,000000001111111000000000000111111110000000000000000000000000011111110000000000000011111110000000000000000000000000000011111111000000000000000000000000000000000000000000
168,3,TypeC,27800,000000001111110000000000000000001110000000000000000000000000000000011111000000000000001110000000000000000000000000000000000000000000000000000000000000000111111000000000
169,4,TypeC,27800,000000001111110000000000000000001110000000000000000000000000000000011111000000000000001110000000000000000000000000000000000000000000000000000000000000000111111000000000
170,0,TypeA,53800,000000011111111110000000000000000000000000000000000000000000000111111111000000000000011111111110000000000000000000000000000000000011111111110000000000000000011111111110
171,1,TypeB,41500,000000011111111000000000000000000000000000000000000000000000000001111111000000000011111110000000000000000000000000000000000000000011111110000000000000011111111000000000
172,2,TypeB,41500,000000011111111000000000000000000000000000000000000000000000000001111111000000000011111110000000000000000000000000000000000000000011111110000000000000011111111000000000
173,3,TypeC,31600,000111111000000000000000000000000000001111110000000000000000011111000000000000111110000000000000000000000000000000000000000000000000001111110000000000000000000000000000
174,4,TypeC,31600,000111111000000000000000000000000000001111110000000000000000011111000000000000111110000000000000000000000000000000000000000000000000001111110000000000000000000000000000
175,0,TypeA,57100,000000000000000000011111111100000000000000000000000000111111111100000000000000000000011111111110000000000000000000000000011111111110000000000000000000000000111111111100
176,1,TypeB,42800,000000000000000000000111111100000000000000000000111111100000000000000000000000111111110000000000000000000000000000000000011111111000000000000000000000011111111000000000
177,2,TypeB,42800,000000000000000000000111111100000000000000000000111111100000000000000000000000111111110000000000000000000000000000000000011111111000000000000000000000011111111000000000
178,3,TypeC,32500,000000000000000000011111100000000000001111110000000000000000000000000000000000000000011110000000000000000000000000000000000001111110000000000000000000000111111000000000
179,4,TypeC,32500,000000000000000000011111100000000000001111110000000000000000000000000000000000000000011110000000000000000000000000000000000001111110000000000000000000000111111000000000
180,0,TypeA,51300,000000000000000000000000000000001111111110000000000000111111111100000000000000001111111110000000000000011111111110000000000000000000000000000000000000000000011111111110
181,1,TypeB,36400,000000111111110000000000000000000000000000000000000000000000011111110000000000000000011110000000000000011111110000000000000000000000000000000000000000011111111000000000
182,2,TypeB,36400,000000111111110000000000000000000000000000000000000000000000011111110000000000000000011110000000000000011111110000000000000000000000000000000000000000011111111000000000
183,3,TypeC,28900,000000000001111110000000000000001111000000000000011111100000000000011111000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000
184,4,TypeC,28900,000000000001111110000000000000001111000000000000011111100000000000011111000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000
185,0,TypeA,55900,000000001111111110000000000000000000000011111111110000000000000000000000000000000000011111111110000000000000000011111111110000000000000000000000000000000000011111111110
186,1,TypeB,43800,000000111111110000000000000000000000000000000000000000000111111100000000000000000000000000000000000001111111100000000000000001111111100000000000000000011111111000000000
187,2,TypeB,43800,000000111111110000000000000000000000000000000000000000000111111100000000000000000000000000000000000001111111100000000000000001111111100000000000000000011111111000000000
188,3,TypeC,26400,000000000000111110000000000000000000001111110000000000000000000000000000000000111000000000000000000000000000000000000011110000000000000000000000001111110000000000000000
189,4,TypeC,26400,000000000000111110000000000000000000001111110000000000000000000000000000000000111000000000000000000000000000000000000011110000000000000000000000001111110000000000000000
190,0,TypeA,51000,000000001111111110000000000000000000000000000000000000111111111100000000000000111111111000000000000000011111111110000000000000000011111111110000000000000000000000000000
191,1,TypeB,40500,000000000000000000000000000000000000000000000000000000000111111100000000000000000011111110000000000000011111110000000000000000111111100000000000000000000000111111110000
