Iter  | RMP Obj Value   | Pool Hits  | Graph Gen 
--------------------------------------------------
104   | 672,514.65      | 0          | 20        
105   | 672,171.23      | 0          | 20        
106   | 672,090.25      | 12         | 16        
107   | 671,964.89      | 24         | 12        
108   | 671,853.83      | 0          | 20        
109   | 671,754.18      | 4          | 16        
110   | 671,727.02      | 0          | 20        
111   | 671,387.39      | 12         | 8         
112   | 671,217.56      | 0          | 20        
113   | 671,036.18      | 0          | 20        
114   | 670,945.34      | 0          | 20        
115   | 670,808.18      | 12         | 16        
116   | 670,734.78      | 4          | 16        
117   | 670,661.50      | 0          | 20        
118   | 670,591.86      | 0          | 20        
119   | 670,466.05      | 4          | 16        
120   | 670,379.60      | 4          | 16        
121   | 670,219.13      | 8          | 16        
122   | 670,089.29      | 0          | 20        
123   | 669,888.24      | 0          | 20        
124   | 669,540.21      | 0          | 20        
125   | 669,299.29      | 0          | 20        
126   | 669,011.96      | 12         | 16        
127   | 668,789.54      | 0          | 20        
128   | 668,642.29      | 0          | 20        
129   | 668,558.36      | 0          | 20        
130   | 668,439.86      | 0          | 20        
131   | 668,384.98      | 0          | 20        
132   | 668,348.03      | 0          | 20        
133   | 668,239.87      | 4          | 16        
134   | 668,170.45      | 0          | 20        
135   | 668,115.45      | 0          | 20        
136   | 668,087.64      | 0          | 20        
137   | 668,030.93      | 0          | 20        
138   | 667,941.55      | 0          | 20        
139   | 667,770.15      | 0          | 20        
140   | 667,666.82      | 0          | 20        
141   | 667,587.39      | 0          | 20        
142   | 667,524.41      | 0          | 20        
143   | 667,440.21      | 4          | 16        
144   | 667,372.89      | 0          | 20        
145   | 667,322.56      | 0          | 20        
146   | 667,229.63      | 0          | 20        
147   | 667,222.49      | 0          | 20        
148   | 667,187.56      | 0          | 20        
149   | 667,170.95      | 0          | 20        
150   | 667,113.81      | 0          | 20        
151   | 667,021.95      | 0          | 20        
152   | 667,001.87      | 0          | 20        
153   | 666,959.21      | 0          | 20        
154   | 666,921.68      | 0          | 20        
155   | 666,878.80      | 0          | 20        
156   | 666,751.58      | 0          | 20        
157   | 666,656.08      | 0          | 20        
158   | 666,560.20      | 0          | 20        
159   | 666,525.22      | 0          | 20        
160   | 666,446.41      | 0          | 20        
161   | 666,393.96      | 0          | 20        
162   | 666,329.57      | 4          | 16        
163   | 666,256.26      | 0          | 20        
164   | 666,153.46      | 0          | 20        
165   | 666,064.01      | 0          | 20        
166   | 665,960.77      | 0          | 20        
167   | 665,865.24      | 0          | 20        
168   | 665,784.97      | 0          | 20        
169   | 665,753.51      | 0          | 20        
170   | 665,696.96      | 0          | 20        
171   | 665,645.25      | 0          | 20        
172   | 665,601.86      | 0          | 20        
173   | 665,493.24      | 0          | 20        
174   | 665,450.79      | 0          | 20        
175   | 665,431.85      | 0          | 20        
176   | 665,411.66      | 0          | 20        
177   | 665,402.09      | 0          | 20        
178   | 665,373.75      | 0          | 20        
179   | 665,358.95      | 0          | 20        
180   | 665,347.60      | 0          | 20        
181   | 665,340.26      | 0          | 20        
182   | 665,340.06      | 0          | 20        
183   | 665,324.97      | 0          | 20        
184   | 665,318.77      | 0          | 20        
185   | 665,296.42      | 0          | 20        
186   | 665,283.37      | 0          | 20        
187   | 665,277.59      | 0          | 20        
188   | 665,271.79      | 0          | 20        
189   | 665,264.50      | 0          | 20        
190   | 665,262.86      | 0          | 20        
191   | 665,218.70      | 0          | 20        
192   | 665,201.31      | 0          | 20        
193   | 665,192.59      | 0          | 20        
194   | 665,189.52      | 0          | 20        
195   | 665,173.74      | 0          | 20        
196   | 665,160.33      | 0          | 20        
197   | 665,152.00      | 0          | 20        
198   | 665,146.93      | 0          | 20        
199   | 665,091.53      | 0          | 20        
200   | 665,047.19      | 0          | 20        
201   | 665,047.19      | 0          | 20        
202   | 665,012.07      | 0          | 20        
203   | 664,975.34      | 0          | 20        
204   | 664,949.03      | 0          | 20        
