col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,3,TypeC,30300,000000001111110000000000000000000000000000111110000000000000000001111000000000000000000000000000000000000000000000000000000000000000000001111110000000000001111110000000,0,0,1980610.9265358727
1,4,TypeC,30300,000000001111110000000000000000000000000000111110000000000000000001111000000000000000000000000000000000000000000000000000000000000000000001111110000000000001111110000000,0,0,1980610.9265358727
2,0,TypeA,52700,000000000000000000000000000001111111110000000000000000011111111000000000000011111111110000000000000011111111110000000000000000111111111100000000000000000000000000000000,0,0,2896809.351281682
3,1,TypeB,44800,000000000000000000000000000000000001111111100000000000011111111000000000000000000000011111111000000000000000000000000000000000111111110000000000000000011111111000000000,1,0,926392.4101389069
4,2,TypeB,44800,000000000000000000000000000000000001111111100000000000011111111000000000000000000000011111111000000000000000000000000000000000111111110000000000000000011111111000000000,1,0,926392.4101389069
5,3,TypeC,28700,000000000000000000000000000000001111110000000000000000011111100000000000000011111000000000001111100000000000000000000000000001111000000000000000000000000000000000000000,0,0,1412833.8966060448
6,4,TypeC,28700,000000000000000000000000000000001111110000000000000000011111100000000000000011111000000000001111100000000000000000000000000001111000000000000000000000000000000000000000,0,0,1412833.8966060448
7,0,TypeA,54700,000000000111111111000000000000000000000000000000000000000000000000000111111111100000000000000111111110000000000000000000111111111000000000000000000000011111111110000000,0,0,2311890.433910923
8,1,TypeB,39600,000000011111111000000000000000000000000000000000000000000000000000011111111000000000000000000111111110000000000000000000000011111000000000000111111100000000000000000000,0,0,3734046.5988829993
9,2,TypeB,39600,000000011111111000000000000000000000000000000000000000000000000000011111111000000000000000000111111110000000000000000000000011111000000000000111111100000000000000000000,0,0,3734046.5988829993
10,3,TypeC,27800,000000000111111000000000001111110000000000000000000000000000000000000000001111100000000000000111100000000000000000000000000011111000000000000000000000000000000000000000,0,0,1590110.2534727203
11,4,TypeC,27800,000000000111111000000000001111110000000000000000000000000000000000000000001111100000000000000111100000000000000000000000000011111000000000000000000000000000000000000000,0,0,1590110.2534727203
12,0,TypeA,52200,111111111100000000000000000000000000000001111111100000000000000000000000000000000000011111111100000000000000000000000000000000011111111100000000000000000000001111111110,0,0,2865541.4148646705
13,1,TypeB,40400,000000000000000000000000000000000000000000011111100000000000000000011111111000000000000011111111000000000111111110000000000000011111111000000000000000000000000000000000,0,0,1010963.4111413397
14,2,TypeB,40400,000000000000000000000000000000000000000000011111100000000000000000011111111000000000000011111111000000000111111110000000000000011111111000000000000000000000000000000000,0,0,1010963.4111413397
15,3,TypeC,25200,000000000000011111000000000000000000000000011111100000000000000000000000000000000000000000001111100000000000000000000011100000000000000000000000000111110000000000000000,0,0,177989.96133466996
16,4,TypeC,25200,000000000000011111000000000000000000000000011111100000000000000000000000000000000000000000001111100000000000000000000011100000000000000000000000000111110000000000000000,0,0,177989.96133466996
17,0,TypeA,57900,111111111100000000000001111111111000000000000000000000000000000001111111111000000000000000000000000000000000000000000000000000011111111100000000000000000000001111111110,0,0,2705069.5832736623
18,1,TypeB,43500,000000111111110000000000000000000000000000000000000000000000111111110000000000000000000000000000000000011111111000000000000000001111111100000000000000000000000011111110,1,0,870951.5967349298
19,2,TypeB,43500,000000111111110000000000000000000000000000000000000000000000111111110000000000000000000000000000000000011111111000000000000000001111111100000000000000000000000011111110,1,0,870951.5967349298
20,3,TypeC,34300,000000000111110000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000111111000000000000011111000000000000000000000000001111110000000,1,0,2230567.3349563237
21,4,TypeC,34300,000000000111110000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000111111000000000000011111000000000000000000000000001111110000000,1,0,2230567.3349563237
22,0,TypeA,54600,000000000000000000000001111111111000000000000000000000000000000000000000000000011111111110000000000000011111111110000000000000000000001111111110000000000000001111111110,1,0,1663970.2992982958
23,1,TypeB,42400,000000000011111111000000000000000000000000000000000000000000001111111100000000011111111000000000000000000111111110000000000000000000000111111110000000000000000000000000,1,0,949998.4533867948
24,2,TypeB,42400,000000000011111111000000000000000000000000000000000000000000001111111100000000011111111000000000000000000111111110000000000000000000000111111110000000000000000000000000,1,0,949998.4533867948
25,3,TypeC,27300,000000000000000000000001111110000000000000000000000000000000000000000000001111110000000000000000000011111100000000000000000000000000000001111110000000000000000000001110,1,0,673071.8172705155
26,4,TypeC,27300,000000000000000000000001111110000000000000000000000000000000000000000000001111110000000000000000000011111100000000000000000000000000000001111110000000000000000000001110,1,0,673071.8172705155
27,0,TypeA,58900,000000001111111111000000000000000000011111111110000000000000000000001111111110000000000000000000111111111100000000000011111111110000000000000000000000000000000000000000,1,0,2921463.7118716855
28,1,TypeB,38400,000000111111110000000000000000000000000000111111100000000000000000000000000000000011111110000000000011111100000000000000111111110000000000000000000000000000000000000000,0,0,1929542.2168122567
29,2,TypeB,38400,000000111111110000000000000000000000000000111111100000000000000000000000000000000011111110000000000011111100000000000000111111110000000000000000000000000000000000000000,0,0,1929542.2168122567
30,3,TypeC,33700,000000001111110000000000000000000000011111100000000000001111110000000000000000000000011110000000000011111100000000000000000000000000000000000000000000000000000000000000,1,0,1042248.7039954197
31,4,TypeC,33700,000000001111110000000000000000000000011111100000000000001111110000000000000000000000011110000000000011111100000000000000000000000000000000000000000000000000000000000000,1,0,1042248.7039954197
32,0,TypeA,54000,111111111100000000000000000000000000000000000000000000001111111111000000000000000011111111100000000000000000000111111111100000000000001111111110000000000000000000000000,0,0,1234746.226550188
33,1,TypeB,39900,111111100000000000000000000000000000000000000000000000001111111000000000000000000011111110000000000000000000000000000011111110000000001111111100000000000000000000000000,0,0,1670228.4404983502
34,2,TypeB,39900,111111100000000000000000000000000000000000000000000000001111111000000000000000000011111110000000000000000000000000000011111110000000001111111100000000000000000000000000,0,0,1670228.4404983502
35,3,TypeC,31400,000000000111111000000000000000000000000000000000000000001111110000000000000000000000011111100000000000000000000000000011100000000000000000000000000000011111000000000000,0,0,1757335.6723471275
36,4,TypeC,31400,000000000111111000000000000000000000000000000000000000001111110000000000000000000000011111100000000000000000000000000011100000000000000000000000000000011111000000000000,0,0,1757335.6723471275
37,0,TypeA,53300,000000000000000000000001111111111000000000000000000000001111111111000000000000000011111111000000000000000000000000000000000001111111111000000000000111111111000000000000,0,0,1101750.6372619215
38,1,TypeB,40100,000000000000000000000000000000001111111100000000000000000000011111111000000000000011111110000000000000000111111110000000000000000000000000000000000001111111000000000000,1,0,702771.8459114991
39,2,TypeB,40100,000000000000000000000000000000001111111100000000000000000000011111111000000000000011111110000000000000000111111110000000000000000000000000000000000001111111000000000000,1,0,702771.8459114991
40,3,TypeC,27500,000000000000000000000001111100000000000000001111100000000000111111000000000000000000000000000001111110000000000000000000000001111000000000000000000000000000000000000000,0,0,1094512.1437777467
41,4,TypeC,27500,000000000000000000000001111100000000000000001111100000000000111111000000000000000000000000000001111110000000000000000000000001111000000000000000000000000000000000000000,0,0,1094512.1437777467
42,0,TypeA,53700,000000111111111000000000000000000000000000000000000000000000001111111111000000000000000011111111100000000000000000000000000000111111111100000000000000011111111110000000,0,0,1890623.700415291
43,1,TypeB,33100,111111100000000000000001111110000000000000000000000000000000000000001111000000000011111110000000000000000000000000000000000000000000000000000000000000011111110000000000,0,0,869518.0151797198
44,2,TypeB,33100,111111100000000000000001111110000000000000000000000000000000000000001111000000000011111110000000000000000000000000000000000000000000000000000000000000011111110000000000,0,0,869518.0151797198
45,3,TypeC,29800,000000000111111000000000000000000000000000000011100000000000000000001111000000000000011111100000000000000000000000000000000000000000000000000000000000000001111110000000,0,0,1875857.639982814
46,4,TypeC,29800,000000000111111000000000000000000000000000000011100000000000000000001111000000000000011111100000000000000000000000000000000000000000000000000000000000000001111110000000,0,0,1875857.639982814
47,0,TypeA,55800,111111111100000000000000000000000000011111111110000000000000000000000111111111100000000000000000000000000111111110000000000000111111111100000000000000000000000000000000,1,0,2281176.442789631
48,1,TypeB,39400,111111100000000000000000000000000000000000111111100000000000000000000011111111000000000000000000000000000111111100000000000000001111111100000000000000000000000000000000,0,0,758416.0532722324
49,2,TypeB,39400,111111100000000000000000000000000000000000111111100000000000000000000011111111000000000000000000000000000111111100000000000000001111111100000000000000000000000000000000,0,0,758416.0532722324
50,3,TypeC,28600,000000000000011111000000000000000000011111100000000000000000000000000111111000000000000000000000000000000000000000000000000000000000011111000000000000000000000000001110,0,0,1769970.7718745545
51,4,TypeC,28600,000000000000011111000000000000000000011111100000000000000000000000000111111000000000000000000000000000000000000000000000000000000000011111000000000000000000000000001110,0,0,1769970.7718745545
52,0,TypeA,58900,111111111100000000000001111111111000000000000000000000000000000000000000000011111111110000000000000000000000000000000000000000111111111100000000000111111111000000000000,1,0,719316.3826435637
53,1,TypeB,39100,000000001111111000000000000000000000011111111000000000001111111000000000000000000000011111111000000000000000000000000000000000000000000000000000000000000000000011111110,0,0,1964509.4085636567
54,2,TypeB,39100,000000001111111000000000000000000000011111111000000000001111111000000000000000000000011111111000000000000000000000000000000000000000000000000000000000000000000011111110,0,0,1964509.4085636567
55,3,TypeC,27400,111100000000000000000001111110000000000000011111100000000000000000000000000000001111110000000000000000000000000000000000000000000000011100000000000000000000000000000000,0,0,1858933.4669912662
56,4,TypeC,27400,111100000000000000000001111110000000000000011111100000000000000000000000000000001111110000000000000000000000000000000000000000000000011100000000000000000000000000000000,0,0,1858933.4669912662
57,0,TypeA,55400,000000000000000000000000000011111111110000000000000000000000000000000000000011111111110000000000000000011111111110000000000000000000011111111110000000000001111111111000,1,0,807076.0704568233
58,1,TypeB,41100,000000000000000000000000000011111111000000000000000000011111111000000000000000111111110000000000000000000111111110000000000000000000000000000000000000000000000011111110,1,0,2000401.1313189194
59,2,TypeB,41100,000000000000000000000000000011111111000000000000000000011111111000000000000000111111110000000000000000000111111110000000000000000000000000000000000000000000000011111110,1,0,2000401.1313189194
60,3,TypeC,28500,000000000000000000000000000011110000000000000000000000000000111111000000000000000000000000000111100000000000011110000000000000000000000000000000000000000001111110000000,0,0,1253240.5699556079
61,4,TypeC,28500,000000000000000000000000000011110000000000000000000000000000111111000000000000000000000000000111100000000000011110000000000000000000000000000000000000000001111110000000,0,0,1253240.5699556079
62,0,TypeA,54600,000000000111111111000000000000000000000000000000000000000000001111111111000000000000011111111100000000000000011111111110000000000000000000000011111111110000000000000000,0,0,496665.6594586838
63,1,TypeB,36200,000000000001111111000000000000000000000000000000000000000000000000000001111111100000000000000111111110000000000111111110000000000000000000000000000000000000000000011110,0,0,1196676.38550766
64,2,TypeB,36200,000000000001111111000000000000000000000000000000000000000000000000000001111111100000000000000111111110000000000111111110000000000000000000000000000000000000000000011110,0,0,1196676.38550766
65,3,TypeC,23500,111100000000000000000001111100000000000000000000000000000000000000000000000000000000000011111100000000000000011110000000000000000000000000000000000000000000000000001110,0,0,2662011.4420736087
66,4,TypeC,23500,111100000000000000000001111100000000000000000000000000000000000000000000000000000000000011111100000000000000011110000000000000000000000000000000000000000000000000001110,0,0,2662011.4420736087
67,0,TypeA,52800,000000000111111111000000000000000000000000000000000000000000000000000011111111100000000000000000000000011111111110000000000000111111111100000000000000011111111110000000,0,0,1387398.4104253147
68,1,TypeB,41400,000000000011111111000000000000000000111111110000000000000000000000000011111110000000000000000000111111110000000000000000000000000000000000000000000000011111111000000000,0,0,1516412.8454818856
69,2,TypeB,41400,000000000011111111000000000000000000111111110000000000000000000000000011111110000000000000000000111111110000000000000000000000000000000000000000000000011111111000000000,0,0,1516412.8454818856
70,3,TypeC,27200,111100000000000000000000000000000000000000000000000000000000000000000011111000000000011110000000000000000000011110000000000000000000000000000000000000000001111110000000,1,0,3899339.9255334386
71,4,TypeC,27200,111100000000000000000000000000000000000000000000000000000000000000000011111000000000011110000000000000000000011110000000000000000000000000000000000000000001111110000000,1,0,3899339.9255334386
72,0,TypeA,54600,000000000111111111000000000000000000000000000000111111111000000000000000000000000000000000000000000011111111110000000000000000000000011111111110000000000000011111111110,0,0,2004035.8441930413
73,1,TypeB,39100,000000000001111111000000000000011111110000000000000000011111111000000000000000000000000000000111111110000000000000000000000000000000000000000000000000011111110000000000,0,0,1081369.1250179
74,2,TypeB,39100,000000000001111111000000000000011111110000000000000000011111111000000000000000000000000000000111111110000000000000000000000000000000000000000000000000011111110000000000,0,0,1081369.1250179
75,3,TypeC,27500,000000000111110000000000001111110000000000011111100000000000000000000000000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000001110,0,0,9.313225746154785e-10
76,4,TypeC,27500,000000000111110000000000001111110000000000011111100000000000000000000000000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000001110,0,0,9.313225746154785e-10
77,0,TypeA,54600,111111111100000000000000000000000000000000000000000000011111111000000000000011111111110000000000000000011111111110000000000000000000011111111110000000000000000000000000,1,0,2717766.575970212
78,1,TypeB,40400,111111110000000000000000000000000000000000000000000000011111111000000000000000000011111110000000000000011111110000000000000000011111111000000000000000000000000000000000,1,0,1121508.3918086775
79,2,TypeB,40400,111111110000000000000000000000000000000000000000000000011111111000000000000000000011111110000000000000011111110000000000000000011111111000000000000000000000000000000000,1,0,1121508.3918086775
80,3,TypeC,24700,111100000000000000000000000000000000000000000000000000000000000001111110000000000000011110000000000000000111110000000000000000000000000000000000000000000000000000001110,0,0,4579950.62294143
81,4,TypeC,24700,111100000000000000000000000000000000000000000000000000000000000001111110000000000000011110000000000000000111110000000000000000000000000000000000000000000000000000001110,0,0,4579950.62294143
82,0,TypeA,60200,111111111100000000000001111111110000000000000000000000000000000001111111111000000000000000001111111110000000000000000011111111100000000000000000000000000000000000000000,0,0,2732737.9063439723
83,1,TypeB,39800,111111110000000000000000000000011111110000000000000000000000000001111111000000000000011111111000000000000000000000000011111111000000000000000000000000000000000000000000,0,0,2760839.4529571785
84,2,TypeB,39800,111111110000000000000000000000011111110000000000000000000000000001111111000000000000011111111000000000000000000000000011111111000000000000000000000000000000000000000000,0,0,2760839.4529571785
85,3,TypeC,31000,000000000000000000000000001111110000000000000000000000000000000000000111111000000000000011111100000000000111110000000000000000000000011111000000000000000000000000000000,0,0,2328524.015466133
86,4,TypeC,31000,000000000000000000000000001111110000000000000000000000000000000000000111111000000000000011111100000000000111110000000000000000000000011111000000000000000000000000000000,0,0,2328524.015466133
87,0,TypeA,58600,000000000000000000000000000000000000011111111110000000000000001111111111000000000000011111111100000000000000000000000011111111110000000000000011111111110000000000000000,0,0,1843223.285121005
88,1,TypeB,40100,000000000000000000000000000000000000000000111111100000000000000000000001111111100000000011111111000000000111111110000000000000000000000000000000000000000000000011111110,0,0,1600420.07733066
89,2,TypeB,40100,000000000000000000000000000000000000000000111111100000000000000000000001111111100000000011111111000000000111111110000000000000000000000000000000000000000000000011111110,0,0,1600420.07733066
90,3,TypeC,27500,000000000000000000000000000000000000000000000000000000011111100000000001111110000000000011111100000000000000000000000000000000000000000000000000000111110000000000001110,0,0,2001161.8931691265
91,4,TypeC,27500,000000000000000000000000000000000000000000000000000000011111100000000001111110000000000011111100000000000000000000000000000000000000000000000000000111110000000000001110,0,0,2001161.8931691265
92,0,TypeA,53500,000000000000000000000000000000000000000000000000000000001111111111000000000001111111110000000000000011111111110000000000000000111111111100000000000000011111111110000000,1,0,1554630.2305599283
93,1,TypeB,40400,000000000000000000000001111111000000000000111111100000000000000000000011111111000000000000000111111110000000000000000000000000000000000000000000000000011111111000000000,0,0,0.0
94,2,TypeB,40400,000000000000000000000001111111000000000000111111100000000000000000000011111111000000000000000111111110000000000000000000000000000000000000000000000000011111111000000000,0,0,0.0
95,3,TypeC,32700,000000000111111000000000000000000000000000000000000000000000111111000000000000000011110000000000000011111100000000000000000000000000000000000000000000011111000000000000,0,0,960795.059430046
96,4,TypeC,32700,000000000111111000000000000000000000000000000000000000000000111111000000000000000011110000000000000011111100000000000000000000000000000000000000000000011111000000000000,0,0,960795.059430046
97,0,TypeA,51400,000000111111110000000000000001111111110000000000000000000000000000000000000000000000011111111100000000000000011111111110000000000000011111111110000000000000000000000000,0,0,1767175.2971502189
98,1,TypeB,40100,000000111111110000000000000000011111110000000000000000000000000000000000000000111111110000000000000000000111111110000000000000000000000000000111111100000000000000000000,1,0,872960.2892739512
99,2,TypeB,40100,000000111111110000000000000000011111110000000000000000000000000000000000000000111111110000000000000000000111111110000000000000000000000000000111111100000000000000000000,1,0,872960.2892739512
100,3,TypeC,24800,000000001111110000000000000000000000111000000000000000000000000000000000000000000000011110000000000000000000011110000000000000000000000000000111000000000000000000000000,1,0,3186929.199484463
101,4,TypeC,24800,000000001111110000000000000000000000111000000000000000000000000000000000000000000000011110000000000000000000011110000000000000000000000000000111000000000000000000000000,1,0,3186929.199484463
102,0,TypeA,55100,000000000000000000000001111111110000000000000000000000000000001111111110000000000000000000000000000011111111110000000000000000111111111100000000000111111111000000000000,0,0,1808223.6144923363
103,1,TypeB,43500,000000000000000000000000000000000000000000000000000000011111111000000000000000000000011111111000000000000111111110000000000000001111111100000000000001111111000000000000,1,0,2299805.8857224677
104,2,TypeB,43500,000000000000000000000000000000000000000000000000000000011111111000000000000000000000011111111000000000000111111110000000000000001111111100000000000001111111000000000000,1,0,2299805.8857224677
105,3,TypeC,27800,000000000011111000000000000000000000000000000000000000000000000000000000000000000000011110000000000011111100000000000000000000000000011100000000000000011111000000000000,0,0,2707797.508234285
106,4,TypeC,27800,000000000011111000000000000000000000000000000000000000000000000000000000000000000000011110000000000011111100000000000000000000000000011100000000000000011111000000000000,0,0,2707797.508234285
107,0,TypeA,60000,111111111100000000000000000001111111110000000000000000000000000001111111111000000000000000000000000000000000000000000011111111100000000000000011111111110000000000000000,1,0,2961789.7894887533
108,1,TypeB,41500,000000111111110000000000000000000000000000111111100000000000000000001111111000000000000000000000000000000000000000000000000000000000000111111110000000000000000011111110,0,0,1957726.765000714
109,2,TypeB,41500,000000111111110000000000000000000000000000111111100000000000000000001111111000000000000000000000000000000000000000000000000000000000000111111110000000000000000011111110,0,0,1957726.765000714
110,3,TypeC,26400,000000001111110000000000000000000000000000000011100000000000000000000000001111110000000000000000000000000000000000000000000001111000000000000000000000011111000000000000,0,0,1620398.5822712304
111,4,TypeC,26400,000000001111110000000000000000000000000000000011100000000000000000000000001111110000000000000000000000000000000000000000000001111000000000000000000000011111000000000000,0,0,1620398.5822712304
112,0,TypeA,53100,000000000000000000000000000011111111110000000000000000000000000000000000000000000111111110000000000011111111110000000000000000111111111100000000000000000000011111111110,1,0,1715902.4201632533
113,1,TypeB,36300,000000000000000000000001111111000000000000000000000000000000000000000000000000000011111110000000000000000111111110000000000001111000000000000000000000000000000011111110,0,0,2884640.283545756
114,2,TypeB,36300,000000000000000000000001111111000000000000000000000000000000000000000000000000000011111110000000000000000111111110000000000001111000000000000000000000000000000011111110,0,0,2884640.283545756
115,3,TypeC,23400,000000000000000000000001111110000000000000000000000000000000000000000000000000000000011110000000000000000000011110000000000001111000000000000000000000000000000000001110,0,0,2450982.6006014626
116,4,TypeC,23400,000000000000000000000001111110000000000000000000000000000000000000000000000000000000011110000000000000000000011110000000000001111000000000000000000000000000000000001110,0,0,2450982.6006014626
117,0,TypeA,54900,000000000111111111000000000000000000000000000000000000000000000000011111111110000000000000000000000011111111110000000000000000000000011111111110000000000000001111111110,0,0,3393357.2676500063
118,1,TypeB,42200,000000000011111111000000000000000000000000000000000000000000011111111000000000000011111110000000000000000000000000000001111111100000000000000000000000000000000011111110,1,0,811766.2752398662
119,2,TypeB,42200,000000000011111111000000000000000000000000000000000000000000011111111000000000000011111110000000000000000000000000000001111111100000000000000000000000000000000011111110,1,0,811766.2752398662
120,3,TypeC,28900,000000000000011111000000000000000000000000000000000000001111110000000000001111110000000000000000000000000000011110000000000011110000000000000000000000000000000000000000,1,0,1939681.8416153528
121,4,TypeC,28900,000000000000011111000000000000000000000000000000000000001111110000000000001111110000000000000000000000000000011110000000000011110000000000000000000000000000000000000000,1,0,1939681.8416153528
122,0,TypeA,55200,000000000000000000000001111111110000000000000000000000001111111111000000000000000000000011111111100000000000011111111110000000000000011111111110000000000000000000000000,0,0,274900.20048689656
123,1,TypeB,38400,000000001111111000000000000000000000000000000000000000001111111000000000000000000011111110000000000000011111110000000000000000000000000111111110000000000000000000000000,0,0,2275977.187455248
124,2,TypeB,38400,000000001111111000000000000000000000000000000000000000001111111000000000000000000011111110000000000000011111110000000000000000000000000111111110000000000000000000000000,0,0,2275977.187455248
125,3,TypeC,30000,000000000111111000000000000000000000000000011111100000000000000000000000000000000000011110000000000000000000000000000000000011111000000000000011111100000000000000000000,0,0,1090977.4309036238
126,4,TypeC,30000,000000000111111000000000000000000000000000011111100000000000000000000000000000000000011110000000000000000000000000000000000011111000000000000011111100000000000000000000,0,0,1090977.4309036238
127,0,TypeA,62900,111111111100000000000000000000000000000000000000000000000000001111111111000000000000000000000000111111111100000000000011111111110000000000000011111111110000000000000000,0,0,3421006.358298721
128,1,TypeB,39100,000000000111111000000000000000000001111111100000000000000000001111111100000000000000000000000000000000000111111110000000000000000000000000000000000000000000000011111110,0,0,1009560.761850208
129,2,TypeB,39100,000000000111111000000000000000000001111111100000000000000000001111111100000000000000000000000000000000000111111110000000000000000000000000000000000000000000000011111110,0,0,1009560.761850208
130,3,TypeC,26900,000000000111111000000000000000000000011111100000000000000000000000000000000000000000000000000000111110000000000000000011100000000000011100000000000000000000000000000000,0,0,3600187.6270943736
131,4,TypeC,26900,000000000111111000000000000000000000011111100000000000000000000000000000000000000000000000000000111110000000000000000011100000000000011100000000000000000000000000000000,0,0,3600187.6270943736
132,0,TypeA,54400,000000000000000000000000000000000001111111110000000000000000001111111111000000000000000000000000000011111111110000000000000000111111111100000000000001111111111000000000,0,0,635148.7755978797
133,1,TypeB,40100,111111100000000000000000000000000001111111100000000000000000111111110000000000000000000000000111111110000000000000000000000000000000000000000000000001111111000000000000,0,0,308165.51625376195
134,2,TypeB,40100,111111100000000000000000000000000001111111100000000000000000111111110000000000000000000000000111111110000000000000000000000000000000000000000000000001111111000000000000,0,0,308165.51625376195
135,3,TypeC,24700,111100000000000000000000000000000000011111100000000000000000000000000000000000000011111000000000000000000000000000000000000001111000000000000111000000000000000000000000,0,0,4474605.642274097
136,4,TypeC,24700,111100000000000000000000000000000000011111100000000000000000000000000000000000000011111000000000000000000000000000000000000001111000000000000111000000000000000000000000,0,0,4474605.642274097
137,0,TypeA,61900,000000000000000000000001111111111000000000000000000000000000000000011111111110000000000000001111111110000000000000000011111111110000000000000000000000000000011111111110,0,0,1696311.0840612892
138,1,TypeB,42800,111111100000000000000000000000011111110000000000000000000000000000011111111000000000000000000000000000000000000000000000111111110000000000000000000000011111111000000000,0,0,422060.3322354257
139,2,TypeB,42800,111111100000000000000000000000011111110000000000000000000000000000011111111000000000000000000000000000000000000000000000111111110000000000000000000000011111111000000000,0,0,422060.3322354257
140,3,TypeC,24100,111100000000000000000000000000000000000000000000000000000000000000011111000000000000000000001111100000000000011100000000000000000000011111000000000000000000000000000000,0,0,3114534.0541314613
141,4,TypeC,24100,111100000000000000000000000000000000000000000000000000000000000000011111000000000000000000001111100000000000011100000000000000000000011111000000000000000000000000000000,0,0,3114534.0541314613
142,0,TypeA,54700,000000000000000000000001111111111000000000000000000000000000000000000000000000000011111111100000000000011111111110000000000000111111111100000000000000000000011111111110,1,0,881448.2027781736
143,1,TypeB,42500,000000000011111111000000000000001111111100000000000000000000000000000000000000000000000000111111100000000000000000000000000000000000001111111100000000000000000011111110,0,0,75445.33867965266
144,2,TypeB,42500,000000000011111111000000000000001111111100000000000000000000000000000000000000000000000000111111100000000000000000000000000000000000001111111100000000000000000011111110,0,0,75445.33867965266
145,3,TypeC,32200,000000001111110000000000000000001111110000000000000000000000000000000000000000000000011111100000000000000000000000000000000011111000000000000000000111110000000000000000,1,0,1733029.9871115573
146,4,TypeC,32200,000000001111110000000000000000001111110000000000000000000000000000000000000000000000011111100000000000000000000000000000000011111000000000000000000111110000000000000000,1,0,1733029.9871115573
147,0,TypeA,52700,000000000000000000000000000001111111110000000000000000000000001111111111000000000000011111111100000000000000000000000000000000111111111100000000000000000000001111111110,0,0,3262353.7877702974
148,1,TypeB,43800,111111110000000000000001111111000000000000000000000000000000000000000001111111100000000000000000000000000000000000000000000000000000001111111100000000011111111000000000,1,0,349536.4886152074
149,2,TypeB,43800,111111110000000000000001111111000000000000000000000000000000000000000001111111100000000000000000000000000000000000000000000000000000001111111100000000011111111000000000,1,0,349536.4886152074
150,3,TypeC,30500,111100000000000000000000000000000000000000001111100000000000111111000000000000000000000000000000000000000000000000000000000000000000011111000000000000000001111110000000,0,0,2246391.5079478743
151,4,TypeC,30500,111100000000000000000000000000000000000000001111100000000000111111000000000000000000000000000000000000000000000000000000000000000000011111000000000000000001111110000000,0,0,2246391.5079478743
152,0,TypeA,57200,111111111100000000000000000000000001111111111000000000000000001111111111000000000000000000000000000011111111110000000000000000111111111100000000000000000000000000000000,0,0,519919.63339538686
153,1,TypeB,42400,000000000000000000000000000000000000011111111000000000000000000000011111111000000000000000000111111110000000000011111111000000000000001111111100000000000000000000000000,0,0,13496.99269654788
154,2,TypeB,42400,000000000000000000000000000000000000011111111000000000000000000000011111111000000000000000000111111110000000000011111111000000000000001111111100000000000000000000000000,0,0,13496.99269654788
155,3,TypeC,28500,000000000000011111000000000000000000000000001111100000000000000001111110000000000000000000000000000011111100000000000000000011111000000000000000000000000000000000000000,0,0,3018584.161535157
156,4,TypeC,28500,000000000000011111000000000000000000000000001111100000000000000001111110000000000000000000000000000011111100000000000000000011111000000000000000000000000000000000000000,0,0,3018584.161535157
157,0,TypeA,52800,000000000111111111000000000000000000000000000000000000000000001111111111000000000000011111111100000000000000011111111110000000000000011111111110000000000000000000000000,0,0,1337805.9143634494
158,1,TypeB,37000,000000000011111111000000000000011111110000000000000000001111111000000000000000000011111110000000000000000111111110000000000000000000000000000000000000000000000000000000,0,0,1188054.8618072458
159,2,TypeB,37000,000000000011111111000000000000011111110000000000000000001111111000000000000000000011111110000000000000000111111110000000000000000000000000000000000000000000000000000000,0,0,1188054.8618072458
160,3,TypeC,29300,000000000111111000000000000000000001111100000000000000000000000000011111000000000000000000001111100000000000000000000000000011111000000000000000000000000000000000000000,0,0,0.0
161,4,TypeC,29300,000000000111111000000000000000000001111100000000000000000000000000011111000000000000000000001111100000000000000000000000000011111000000000000000000000000000000000000000,0,0,0.0
162,0,TypeA,57500,111111111100000000000000000000000000011111111110000000000000000000000000000011111111110000000000000000000000000000000000000000111111111100000000000000000000011111111110,1,0,434649.76371187344
163,1,TypeB,43500,000000111111110000000000000000000000000000000000000000011111111000000000000000000000000000000111111110000000000000000000000000000000000111111110000000000000000011111110,1,0,1828343.64886152
164,2,TypeB,43500,000000111111110000000000000000000000000000000000000000011111111000000000000000000000000000000111111110000000000000000000000000000000000111111110000000000000000011111110,1,0,1828343.64886152
165,3,TypeC,30500,000000000111111000000000000000000000000000000000000000000000000000000000001111100000000000000001111110000000000000000000000000000000011100000000000000000001111110000000,1,0,2767217.929256768
166,4,TypeC,30500,000000000111111000000000000000000000000000000000000000000000000000000000001111100000000000000001111110000000000000000000000000000000011100000000000000000001111110000000,1,0,2767217.929256768
167,0,TypeA,58000,111111111100000000000000000001111111110000000000000000000000000001111111111000000000000000000000000011111111110000000000000000000000011111111110000000000000000000000000,1,0,4036132.09222397
168,1,TypeB,39400,000000000000000000000001111111000000000000111111100000000000000000011111111000000000000000000000000000000111111100000000000000000000001111111100000000000000000000000000,0,0,1093543.4626951143
169,2,TypeB,39400,000000000000000000000001111111000000000000111111100000000000000000011111111000000000000000000000000000000111111100000000000000000000001111111100000000000000000000000000,0,0,1093543.4626951143
170,3,TypeC,33500,000000000111111000000000000000000000000000011111100000000000000000000000000000000000011111100000000000000111110000000000000000000000000001111110000000000000000000000000,1,0,752122.0678791376
