col_id,emp_id,emp_type,cost,schedule_pattern
230,0,TypeA,51600,000000111111111000000000000000111111111100000000000000000000000000000000000000111111111100000000000000011111111110000000000000000000000000000000000000001111111110000000
231,1,TypeB,41400,001111111100000000000000000000000000000000000000000001111111000000000000000000111111110000000000000000000000011111111000000000111111110000000000000000000000000000000000
232,2,TypeB,41400,001111111100000000000000000000000000000000000000000001111111000000000000000000111111110000000000000000000000011111111000000000111111110000000000000000000000000000000000
233,3,TypeC,24400,000000111100000000000000000000000000000000000000000000001111000000000000000111110000000000000000000000000000000000000000000000000000011111100000000000111000000000000000
234,4,TypeC,24400,000000111100000000000000000000000000000000000000000000001111000000000000000111110000000000000000000000000000000000000000000000000000011111100000000000111000000000000000
235,0,TypeA,54600,000000000000000000000000111111111100000000000000000111111111100000000000000000111111111100000000000000000000011111111100000000000000000000000000000000001111111110000000
236,1,TypeB,41400,001111111100000000000000111111100000000000000000000000000000111111110000000000000000000000000000000000000000011111111000000000111111110000000000000000000000000000000000
237,2,TypeB,41400,001111111100000000000000111111100000000000000000000000000000111111110000000000000000000000000000000000000000011111111000000000111111110000000000000000000000000000000000
238,3,TypeC,28500,000000111100000000000000000000000001111110000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000011111100000000000111000000000000000
239,4,TypeC,28500,000000111100000000000000000000000001111110000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000011111100000000000111000000000000000
240,0,TypeA,53200,000000111111111100000000000000111111111100000000000000011111111110000000000000111111111100000000000000000000011111111100000000000000000000000000000000000000000000000000
241,1,TypeB,38100,000000000000011111110000000000111111110000000000000000000000000011111110000000000000000000000000000000011111110000000000111111100000000000000000000000000000000000000000
242,2,TypeB,38100,000000000000011111110000000000111111110000000000000000000000000011111110000000000000000000000000000000011111110000000000111111100000000000000000000000000000000000000000
243,3,TypeC,32800,000000000000000000000000001111100000000000000000000000000001111110000000000111110000000000000000000000000000000000000000000000000000011111100000000000000001111110000000
244,4,TypeC,32800,000000000000000000000000001111100000000000000000000000000001111110000000000111110000000000000000000000000000000000000000000000000000011111100000000000000001111110000000
245,0,TypeA,51100,000000001111111110000000000000111111111100000000000000000000000000000011111111100000000000000000000000000000011111111100000000000000000000000000000000001111111110000000
246,1,TypeB,41400,000000000111111110000000000000000111111110000000000000000000000011111110000000000000000000000000000000000000011111111000000000111111110000000000000000000000000000000000
247,2,TypeB,41400,000000000111111110000000000000000111111110000000000000000000000011111110000000000000000000000000000000000000011111111000000000111111110000000000000000000000000000000000
248,3,TypeC,33100,000000000000000011111100000000000000000000000000000000000000000000011110000000000000000000000000000000000011111100000000000000000000011111100000000000000001111110000000
249,4,TypeC,33100,000000000000000011111100000000000000000000000000000000000000000000011110000000000000000000000000000000000011111100000000000000000000011111100000000000000001111110000000
250,0,TypeA,52100,000000000000000000000000111111111100000000000000000000001111111110000000000000111111111100000000000000000000011111111100000000000000000000000000000000001111111110000000
251,1,TypeB,41400,000000111111110000000000001111111100000000000000000000000000000011111110000000000000000000000000000000000000011111111000000000111111110000000000000000000000000000000000
252,2,TypeB,41400,000000111111110000000000001111111100000000000000000000000000000011111110000000000000000000000000000000000000011111111000000000111111110000000000000000000000000000000000
253,3,TypeC,22800,000000000000011110000000000000111100000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000111100000000000000000000111000000000000000
254,4,TypeC,22800,000000000000011110000000000000111100000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000111100000000000000000000111000000000000000
255,0,TypeA,54000,000000111111111000000000000000111111111100000000000000000000000000000000000000111111111100000000000000000000000000000111111111100000000000000000000000001111111110000000
256,1,TypeB,39100,000000111111110000000000111111100000000000000000000000000000000011111110000000000000011111111000000000000000000000000000111111100000000000000000000000000000000000000000
257,2,TypeB,39100,000000111111110000000000111111100000000000000000000000000000000011111110000000000000011111111000000000000000000000000000111111100000000000000000000000000000000000000000
258,3,TypeC,29300,000000111100000000000111111000000000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000000000000011111100000000000000001111110000000
259,4,TypeC,29300,000000111100000000000111111000000000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000000000000011111100000000000000001111110000000
260,0,TypeA,51800,000000000000111111111100000000000000000000000000000000000000000000000011111111100000000000000000000000000000011111111100000000000111111111100000000000001111111110000000
261,1,TypeB,41400,000000111111110000000000000000111111110000000000000000000000111111110000000000000000000000000000000000000011111110000000000000000111111110000000000000000000000000000000
262,2,TypeB,41400,000000111111110000000000000000111111110000000000000000000000111111110000000000000000000000000000000000000011111110000000000000000111111110000000000000000000000000000000
263,3,TypeC,31100,000000000000111110000000000000000000000000000000000000001111100000000000011111100000000000000000000000000000011110000000000000000000011111100000000000000000000000000000
264,4,TypeC,31100,000000000000111110000000000000000000000000000000000000001111100000000000011111100000000000000000000000000000011110000000000000000000011111100000000000000000000000000000
265,0,TypeA,55600,001111111111000000000000111111111100000000000000000000000000000000000000000000111111111100000000000000000000011111111100000000000111111111100000000000000000000000000000
266,1,TypeB,39400,001111111100000000000000000000111111110000000000000000000001111110000000000000000000000000000000000000000011111110000000000000000111111110000000000000000000000000000000
267,2,TypeB,39400,001111111100000000000000000000111111110000000000000000000001111110000000000000000000000000000000000000000011111110000000000000000111111110000000000000000000000000000000
268,3,TypeC,28300,000000000000000011111100000000000000000000000000000000000001111110000000000000000000000111111000000000000000000000000000000000000000000111100000000000111000000000000000
269,4,TypeC,28300,000000000000000011111100000000000000000000000000000000000001111110000000000000000000000111111000000000000000000000000000000000000000000111100000000000111000000000000000
270,0,TypeA,54900,001111111111000000000000111111111100000000000000000000000000000000000000000000111111111100000000000000000000011111111100000000000000000000000000000000001111111110000000
271,1,TypeB,39100,001111111100000000000000000000111111110000000000000000000000000011111110000000000000000000000000000000011111110000000000111111100000000000000000000000000000000000000000
272,2,TypeB,39100,001111111100000000000000000000111111110000000000000000000000000011111110000000000000000000000000000000011111110000000000111111100000000000000000000000000000000000000000
273,3,TypeC,26900,000000000000000011111100000000000000000000000000011111100000000000000000011111100000000000000000000000000000000000000000000000111110000000000000000000111000000000000000
274,4,TypeC,26900,000000000000000011111100000000000000000000000000011111100000000000000000011111100000000000000000000000000000000000000000000000111110000000000000000000111000000000000000
275,0,TypeA,54400,000000000000000111111111100000000000000011111111110000000000000000000000000000111111111100000000000000000011111111110000000000000000000000000000000000001111111110000000
276,1,TypeB,36000,000000111111110000000000111111100000000000000000000000011111100000000000000000111111110000000000000000000011111110000000000000000000000000000000000000000000000000000000
277,2,TypeB,36000,000000111111110000000000111111100000000000000000000000011111100000000000000000111111110000000000000000000011111110000000000000000000000000000000000000000000000000000000
278,3,TypeC,33500,000000000001111110000000000000000000000000000000000000011111100000000000011111100000000000000000000000000000000000000000000000111110000000000000000000111111000000000000
279,4,TypeC,33500,000000000001111110000000000000000000000000000000000000011111100000000000011111100000000000000000000000000000000000000000000000111110000000000000000000111111000000000000
280,0,TypeA,54000,000000000000000111111111100000000000000011111111110000000000000000000000000000111111111100000000000000000000011111111100000000000000000000000000000000001111111110000000
281,1,TypeB,40400,000000111111110000000000111111100000000000000000011111111000000000000000000000000000000000000000000000000011111110000000000000000111111110000000000000000000000000000000
282,2,TypeB,40400,000000111111110000000000111111100000000000000000011111111000000000000000000000000000000000000000000000000011111110000000000000000111111110000000000000000000000000000000
283,3,TypeC,32900,000000111111000000000000000000000001111110000000000000000000000000000000011111100000000000000000000000000000000011111100000000000000001111100000000000000000000000000000
284,4,TypeC,32900,000000111111000000000000000000000001111110000000000000000000000000000000011111100000000000000000000000000000000011111100000000000000001111100000000000000000000000000000
285,0,TypeA,56200,000000111111111100000000000000000000000011111111110000000000000000000000000000111111111100000000000000000000000000000111111111100000000000000000000000001111111110000000
286,1,TypeB,39100,000000000000001111111100000000000000000000000000000000000000000000011111110000000000011111111000000000011111110000000000111111100000000000000000000000000000000000000000
287,2,TypeB,39100,000000000000001111111100000000000000000000000000000000000000000000011111110000000000011111111000000000011111110000000000111111100000000000000000000000000000000000000000
288,3,TypeC,35400,000000000000000000000000000000000000000000000000000000000001111110000000000000000000000111111000000000000000000000011111100000000000011111100000000000000001111110000000
289,4,TypeC,35400,000000000000000000000000000000000000000000000000000000000001111110000000000000000000000111111000000000000000000000011111100000000000011111100000000000000001111110000000
290,0,TypeA,54400,000000000000000000000000000000111111111100000000000000001111111111000000000000111111111100000000000000000000000000000111111111100000000000000000000000001111111110000000
291,1,TypeB,39100,000000000000000000000000000000000111111110000000000000000001111111000000000000111111110000000000000000011111110000000000111111100000000000000000000000000000000000000000
292,2,TypeB,39100,000000000000000000000000000000000111111110000000000000000001111111000000000000111111110000000000000000011111110000000000111111100000000000000000000000000000000000000000
293,3,TypeC,30000,000000111000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000000000000011111100000000000011111100000000000000001111110000000
294,4,TypeC,30000,000000111000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000000000000011111100000000000011111100000000000000001111110000000
295,0,TypeA,56200,000000000000000000000000111111111100000000000000000000001111111111000000000000111111111100000000000000000000000000000111111111100000000000000000000000001111111110000000
296,1,TypeB,37000,000000000000001111111100000000000111111110000000000000000001111111000000000000000000011111110000000000000011111110000000000000000000000000000000000000000000000000000000
297,2,TypeB,37000,000000000000001111111100000000000111111110000000000000000001111111000000000000000000011111110000000000000011111110000000000000000000000000000000000000000000000000000000
298,3,TypeC,32300,000000111100000000000000000000000000000000000000000000000001111110000000000000000000000000000000000000000011110000000000000000000000011111100000000000000001111110000000
299,4,TypeC,32300,000000111100000000000000000000000000000000000000000000000001111110000000000000000000000000000000000000000011110000000000000000000000011111100000000000000001111110000000
300,0,TypeA,53700,000000000000011111111100000000000000000000000000000000011111111110000000000000111111111100000000000000000000000000000111111111100000000000000000000000001111111110000000
301,1,TypeB,40100,000000000000001111111100000000000111111110000000000000000000000000000000000000000000011111111000000000011111110000000000111111100000000000000000000000000000000000000000
302,2,TypeB,40100,000000000000001111111100000000000111111110000000000000000000000000000000000000000000011111111000000000011111110000000000111111100000000000000000000000000000000000000000
303,3,TypeC,29800,001111100000000000000000000000000000011110000000000000011111100000000000000000000000000000000000000000000000011110000000000000000000011111100000000000000000000000000000
304,4,TypeC,29800,001111100000000000000000000000000000011110000000000000011111100000000000000000000000000000000000000000000000011110000000000000000000011111100000000000000000000000000000
305,0,TypeA,46400,000000000000011111111100000000000111111110000000000000000001111111110000000000000000000000000000000000000000011111111100000000000000000000000000000000001111111110000000
