col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected
15367,0,TypeA,47700,000000011111111100000000000000000000000000000000000000000000000000000000000000001111111110000000000000000000111111111000000000000111111110000000000000000000011111111110,0,0
15368,1,TypeB,34400,000000000111111100000000000000000000011110000000000000000011111100000000000000000011111110000000000000000000000000000000000000000111111110000000000000000000000000000000,0,0
15369,2,TypeB,34400,000000000111111100000000000000000000011110000000000000000011111100000000000000000011111110000000000000000000000000000000000000000111111110000000000000000000000000000000,0,0
15370,3,TypeC,22500,000000000000011100000000000000000000011110000000000000000011110000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000011100000000,0,0
15371,4,TypeC,22500,000000000000011100000000000000000000011110000000000000000011110000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000011100000000,0,0
15372,0,TypeA,49300,000001111111110000000000000000000000000000000000000000000000000000000000000000001111111110000000000000011111111110000000000000000111111110000000000000000000011111111110,0,0
15373,1,TypeB,37800,000000000000000000000000000000000000011110000000000000000011111100000000000000000011111110000000000000000000000000000000000000000111111110000000000111111110000000000000,0,0
15374,2,TypeB,37800,000000000000000000000000000000000000011110000000000000000011111100000000000000000011111110000000000000000000000000000000000000000111111110000000000111111110000000000000,0,0
15375,3,TypeC,23700,000000000000000000000000000000000000011110000000000000000011110000000000000000000000000000000001110000000000000000000000000000111100000000000000000111111000000000000000,0,0
15376,4,TypeC,23700,000000000000000000000000000000000000011110000000000000000011110000000000000000000000000000000001110000000000000000000000000000111100000000000000000111111000000000000000,0,0
15377,0,TypeA,50300,000001111111110000000000000000000000000000000000000000000011111111100000000000001111111110000000000000000001111111111000000000000000000000000000000000000000011111111110,0,0
15378,1,TypeB,33500,000000000111111110000000000000000000000000000000001111000000000000000000000000000011111110000000000000000000011111111000000000000000111110000000000000000000000000000000,0,0
15379,2,TypeB,33500,000000000111111110000000000000000000000000000000001111000000000000000000000000000011111110000000000000000000011111111000000000000000111110000000000000000000000000000000,0,0
15380,3,TypeC,29200,000000000000000000000000000000001111110000000000001111000000000000000000000000000000011110000000000000000000000000000000000000000000111110000000000111111000000000000000,0,0
15381,4,TypeC,29200,000000000000000000000000000000001111110000000000001111000000000000000000000000000000011110000000000000000000000000000000000000000000111110000000000111111000000000000000,0,0
15382,0,TypeA,49900,000000000000011111111110000000000000000000000000000000000011111111100000000000000000000111111111000000000000000000000000000000111111111000000000000000001111111110000000,0,0
15383,1,TypeB,29500,000000011111110000000000000000000000011110000000000000000011110000000000011111111000000000000000000000000000000000000000000000000000111110000000000000000000000000000000,0,0
15384,2,TypeB,29500,000000011111110000000000000000000000011110000000000000000011110000000000011111111000000000000000000000000000000000000000000000000000111110000000000000000000000000000000,0,0
15385,3,TypeC,30700,000000000000011110000000000000001111110000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000001111110000000000,0,0
15386,4,TypeC,30700,000000000000011110000000000000001111110000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000001111110000000000,0,0
15387,0,TypeA,49700,000000011111111110000000000000000000000000000000000000000011111111100000000000001111111110000000000000000111111111100000000000000000000000000000000111111111000000000000,0,0
15388,1,TypeB,29200,000000000000011110000000000000000000000000000000000000000011110000000000011111111000000000000000000000011111111000000000000000000000011110000000000000000000000000000000,0,0
15389,2,TypeB,29200,000000000000011110000000000000000000000000000000000000000011110000000000011111111000000000000000000000011111111000000000000000000000011110000000000000000000000000000000,0,0
15390,3,TypeC,21300,000001110000000000000011111100000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000111100000000000000000,0,0
15391,4,TypeC,21300,000001110000000000000011111100000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000111100000000000000000,0,0
15392,0,TypeA,50900,000000011111111110000000000000000000000000000000000000000000000000000000000001111111110000000000000000011111111110000000000000111111111000000000000000011111111100000000,0,0
15393,1,TypeB,34300,000000000111111110000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000011111111000000000000000011110000000000000011111110000000000,0,0
15394,2,TypeB,34300,000000000111111110000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000011111111000000000000000011110000000000000011111110000000000,0,0
15395,3,TypeC,26800,000001111100000000000011111100000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000111100000000000000000111111000000000000000,0,0
15396,4,TypeC,26800,000001111100000000000011111100000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000111100000000000000000111111000000000000000,0,0
15397,1,TypeB,35400,000000000001111110000000000000001111110000000000000000000000011111100000000000000011111110000000000000000000000000000000000000111111110000000000000000000000000000000000,0,0
