col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
2077,1,TypeB,40400,000000000001111111000000000000000000011111111000000000000000000000000001111111100000000000000000000000011111110000000000111111110000000000000000000000000000000000000000,0,0,2193391.803575484
2078,2,TypeB,40400,000000000001111111000000000000000000011111111000000000000000000000000001111111100000000000000000000000011111110000000000111111110000000000000000000000000000000000000000,0,0,2193391.803575484
2079,3,TypeC,31000,000000000000000000000000000000000000011110000000000000000000000000111111000000000000000000000000000000000000011111100000000000000000000000000111111000000000000111111000,0,0,1914074.9060873669
2080,4,TypeC,31000,000000000000000000000000000000000000011110000000000000000000000000111111000000000000000000000000000000000000011111100000000000000000000000000111111000000000000111111000,0,0,1914074.906087365
2081,0,TypeA,49300,000000000000011111111100000000000000000000000000000000011111111100000000000000000001111111100000000000011111111110000000000000000000011111111110000000000000000000000000,0,0,2681954.136682505
2082,1,TypeB,41400,000000000000000000000000000000000000011111111000000000000000111111110000000000111111110000000000000000011111110000000000111111110000000000000000000000000000000000000000,0,0,1610694.7182620652
2083,2,TypeB,41400,000000000000000000000000000000000000011111111000000000000000111111110000000000111111110000000000000000011111110000000000111111110000000000000000000000000000000000000000,0,0,1610694.7182620652
2084,3,TypeC,30300,000000000000000000000000000000000001111110000000000000000000000000000000000000000000000011111100000000000011110000000000111110000000000000000000000111111000000000000000,1,0,4556421.760579326
2085,4,TypeC,30300,000000000000000000000000000000000001111110000000000000000000000000000000000000000000000011111100000000000011110000000000111110000000000000000000000111111000000000000000,1,0,4556421.760579324
2086,0,TypeA,51900,000000000000011111111100000000000000000000000000000000011111111100000000000000000000000000000000000000011111111110000000000000000000011111111110000000000001111111111000,0,0,2383460.4005431104
2087,1,TypeB,44800,000000000000000000000000000000000000011111111000000000000000000000000000000000111111110000000000000000000111111110000000000000011111111000000000000000000001111111100000,0,0,1575463.344648119
2088,2,TypeB,44800,000000000000000000000000000000000000011111111000000000000000000000000000000000111111110000000000000000000111111110000000000000011111111000000000000000000001111111100000,0,0,1575463.344648119
