col_id,emp_id,emp_type,cost,schedule_pattern
513,3,TypeC,32300,000000000000000000000000000001111110000000000000000011111100000000000000000000000111111000000000000000000000000000000000000000000000000000001111100000000000000111111000
514,4,TypeC,32300,000000000000000000000000000001111110000000000000000011111100000000000000000000000111111000000000000000000000000000000000000000000000000000001111100000000000000111111000
515,0,TypeA,55900,111111111000000000000000000001111111110000000000000000011111111100000000000000000000000000111111111100000000000000000000000000000000000000000000111111111000000000000000
516,1,TypeB,40400,000000000000001111111100000000000000011111110000000000000111111100000000000000000001111111100000000000000000000000000000111111110000000000000000000000000000000000000000
517,2,TypeB,40400,000000000000001111111100000000000000011111110000000000000111111100000000000000000001111111100000000000000000000000000000111111110000000000000000000000000000000000000000
518,3,TypeC,32700,000000000000000000000000000001111110000000000000000011111100000000000000000000000000000000000000000000000000011111100000000000000000000000001111110000000000000111111000
519,4,TypeC,32700,000000000000000000000000000001111110000000000000000011111100000000000000000000000000000000000000000000000000011111100000000000000000000000001111110000000000000111111000
520,0,TypeA,54100,000000111111111100000000000000011111111110000000000000011111111100000000000000000000000000000000000000000111111111100000000000000000000000001111111111000000000000000000
521,1,TypeB,43800,000000001111111100000000000000000000000000000000000000000111111100000000000000000001111111100000000000000000000000000000111111110000000000000000011111111000000000000000
522,2,TypeB,43800,000000001111111100000000000000000000000000000000000000000111111100000000000000000001111111100000000000000000000000000000111111110000000000000000011111111000000000000000
523,3,TypeC,30700,111111000000000000000000000000000000000000000000000000000000011111100000000000000000000001111100000000001111110000000000111110000000000000000000000000000000000000000000
524,4,TypeC,30700,111111000000000000000000000000000000000000000000000000000000011111100000000000000000000001111100000000001111110000000000111110000000000000000000000000000000000000000000
525,0,TypeA,55600,000000111111111100000000000000011111111110000000000000011111111100000000000000000000000000000000011111111110000000000000000000000000000000000000001111111111000000000000
526,1,TypeB,41400,000000001111111100000000000000011111110000000000000000000000011111111000000000000001111111100000000000000000000000000000000000111111110000000000000000000000000000000000
527,2,TypeB,41400,000000001111111100000000000000011111110000000000000000000000011111111000000000000001111111100000000000000000000000000000000000111111110000000000000000000000000000000000
528,3,TypeC,32200,000000000001111100000000000000000000000000000000000000000000011111100000000000000000000001111100000000001111110000000000000000000000000000000000000111111000000000000000
529,4,TypeC,32200,000000000001111100000000000000000000000000000000000000000000011111100000000000000000000001111100000000001111110000000000000000000000000000000000000111111000000000000000
