col_id,emp_id,emp_type,cost,schedule_pattern
152,2,TypeB,35400,000000000000000000000000000111111000000000000000111111100000000000011111000000000000000000000000000000000000111111100000000000000000000000000000000000000000111111110000
153,3,TypeB,35400,000000000000000000000000000111111000000000000000111111100000000000011111000000000000000000000000000000000000111111100000000000000000000000000000000000000000111111110000
154,4,TypeB,35400,000000000000000000000000000111111000000000000000111111100000000000011111000000000000000000000000000000000000111111100000000000000000000000000000000000000000111111110000
155,5,TypeB,35400,000000000000000000000000000111111000000000000000111111100000000000011111000000000000000000000000000000000000111111100000000000000000000000000000000000000000111111110000
156,6,TypeC,27700,000000000000000000000000000111111000000000000000111000000000000000011111000000000000000000000000000000000000011111100000000000000000000000000000000000000111110000000000
157,7,TypeC,27700,000000000000000000000000000111111000000000000000111000000000000000011111000000000000000000000000000000000000011111100000000000000000000000000000000000000111110000000000
158,8,TypeC,27700,000000000000000000000000000111111000000000000000111000000000000000011111000000000000000000000000000000000000011111100000000000000000000000000000000000000111110000000000
159,9,TypeC,27700,000000000000000000000000000111111000000000000000111000000000000000011111000000000000000000000000000000000000011111100000000000000000000000000000000000000111110000000000
160,0,TypeA,52900,000000000000001111111100000000000000000000000000111111111100000000000000000000000000001111111110000000000000000000000000000001111111111000000000000000000000011111111100
161,1,TypeA,52900,000000000000001111111100000000000000000000000000111111111100000000000000000000000000001111111110000000000000000000000000000001111111111000000000000000000000011111111100
162,2,TypeB,39500,000000000000000011111100000000000000000000000000111111100000000000000000000000000000000011111110000000000000000000000000000000000111111110000000000000011111110000000000
163,3,TypeB,39500,000000000000000011111100000000000000000000000000111111100000000000000000000000000000000011111110000000000000000000000000000000000111111110000000000000011111110000000000
164,4,TypeB,39500,000000000000000011111100000000000000000000000000111111100000000000000000000000000000000011111110000000000000000000000000000000000111111110000000000000011111110000000000
165,5,TypeB,39500,000000000000000011111100000000000000000000000000111111100000000000000000000000000000000011111110000000000000000000000000000000000111111110000000000000011111110000000000
166,6,TypeC,27600,000000000000000011111100000000001111110000000000111000000000000000000000000000000000000000000011100000000000000000000000000000000111111000000000000000000000000000000000
167,7,TypeC,27600,000000000000000011111100000000001111110000000000111000000000000000000000000000000000000000000011100000000000000000000000000000000111111000000000000000000000000000000000
