col_id,emp_id,emp_type,cost,schedule_pattern
297,7,TypeC,17900,000000000000011100000000000000000000000000000000001110000000000000000000001111100000000000000000000000000000000000000000111000000000000000000000000001110000000000000000
298,8,TypeC,17900,000000000000011100000000000000000000000000000000001110000000000000000000001111100000000000000000000000000000000000000000111000000000000000000000000001110000000000000000
299,9,TypeC,17900,000000000000011100000000000000000000000000000000001110000000000000000000001111100000000000000000000000000000000000000000111000000000000000000000000001110000000000000000
300,0,TypeA,48900,000001111111110000000000000000001111111100000000000000001111111100000000000001111111111000000000000000000000000000000000000000000000000000000000000000111111111100000000
301,1,TypeA,48900,000001111111110000000000000000001111111100000000000000001111111100000000000001111111111000000000000000000000000000000000000000000000000000000000000000111111111100000000
302,2,TypeB,32200,000000000000011111000000000000001111111000000000000000001111111100000000011111110000000000000000000000000000000000000000000000000000000000000000000000000000111100000000
303,3,TypeB,32200,000000000000011111000000000000001111111000000000000000001111111100000000011111110000000000000000000000000000000000000000000000000000000000000000000000000000111100000000
304,4,TypeB,32200,000000000000011111000000000000001111111000000000000000001111111100000000011111110000000000000000000000000000000000000000000000000000000000000000000000000000111100000000
305,5,TypeB,32200,000000000000011111000000000000001111111000000000000000001111111100000000011111110000000000000000000000000000000000000000000000000000000000000000000000000000111100000000
306,6,TypeC,25000,000001111000000000000000000000001111110000000000000000001111110000000000000001110000000000000000000000000000000000000000000000000000000000000000000000111000000000000000
307,7,TypeC,25000,000001111000000000000000000000001111110000000000000000001111110000000000000001110000000000000000000000000000000000000000000000000000000000000000000000111000000000000000
308,8,TypeC,25000,000001111000000000000000000000001111110000000000000000001111110000000000000001110000000000000000000000000000000000000000000000000000000000000000000000111000000000000000
309,9,TypeC,25000,000001111000000000000000000000001111110000000000000000001111110000000000000001110000000000000000000000000000000000000000000000000000000000000000000000111000000000000000
310,0,TypeA,46700,000000000000000000000000000000000000000000000000000000111111110000000000000000011111111000000000000000000001111111110000000000001111111111000000000000011111111100000000
311,1,TypeA,46700,000000000000000000000000000000000000000000000000000000111111110000000000000000011111111000000000000000000001111111110000000000001111111111000000000000011111111100000000
312,2,TypeB,36700,000000000000011110000000000000000000000000000000000000111111110000000000000000011111111000000000000000000000000000011111100000000000000000000000111111110000000000000000
313,3,TypeB,36700,000000000000011110000000000000000000000000000000000000111111110000000000000000011111111000000000000000000000000000011111100000000000000000000000111111110000000000000000
314,4,TypeB,36700,000000000000011110000000000000000000000000000000000000111111110000000000000000011111111000000000000000000000000000011111100000000000000000000000111111110000000000000000
315,5,TypeB,36700,000000000000011110000000000000000000000000000000000000111111110000000000000000011111111000000000000000000000000000011111100000000000000000000000111111110000000000000000
316,6,TypeC,24200,000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000001111110000000000000000011111100000000000011111000000000001110000000000000000
317,7,TypeC,24200,000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000001111110000000000000000011111100000000000011111000000000001110000000000000000
318,8,TypeC,24200,000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000001111110000000000000000011111100000000000011111000000000001110000000000000000
319,9,TypeC,24200,000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000001111110000000000000000011111100000000000011111000000000001110000000000000000
