col_id,emp_id,emp_type,cost,schedule_pattern
6753,3,TypeB,31000,000000000000011111000000000000001111111100000000000000111111110000000000000000000000011111100000000000000011110000000000000000000000000000000000000000000000000000000000
6754,4,TypeB,31000,000000000000011111000000000000001111111100000000000000111111110000000000000000000000011111100000000000000011110000000000000000000000000000000000000000000000000000000000
6755,5,TypeB,31000,000000000000011111000000000000001111111100000000000000111111110000000000000000000000011111100000000000000011110000000000000000000000000000000000000000000000000000000000
6756,6,TypeC,25000,000000111100000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000011110000000000000000000000011111100000000000111100000000000000
6757,7,TypeC,25000,000000111100000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000011110000000000000000000000011111100000000000111100000000000000
6758,8,TypeC,25000,000000111100000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000011110000000000000000000000011111100000000000111100000000000000
6759,9,TypeC,25000,000000111100000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000011110000000000000000000000011111100000000000111100000000000000
6760,0,TypeA,46000,000000001111111110000000000000000000000000000000000000111111110000000000000000000011111111110000000000000000000000000000000000111111110000000000000000000000011111111000
6761,1,TypeA,46000,000000001111111110000000000000000000000000000000000000111111110000000000000000000011111111110000000000000000000000000000000000111111110000000000000000000000011111111000
6762,2,TypeB,32000,000000000000011110000000000000000000000000000000000111111100000000011111110000000000011111110000000000011111110000000000000000000000000000000000000000000000000000000000
6763,3,TypeB,32000,000000000000011110000000000000000000000000000000000111111100000000011111110000000000011111110000000000011111110000000000000000000000000000000000000000000000000000000000
6764,4,TypeB,32000,000000000000011110000000000000000000000000000000000111111100000000011111110000000000011111110000000000011111110000000000000000000000000000000000000000000000000000000000
6765,5,TypeB,32000,000000000000011110000000000000000000000000000000000111111100000000011111110000000000011111110000000000011111110000000000000000000000000000000000000000000000000000000000
6766,6,TypeC,23900,000000000000000000001111000000000000000000000000000111100000000000000000011111100000000000000000000000000000000000000000000000111110000000000000000000111100000000000000
6767,7,TypeC,23900,000000000000000000001111000000000000000000000000000111100000000000000000011111100000000000000000000000000000000000000000000000111110000000000000000000111100000000000000
6768,8,TypeC,23900,000000000000000000001111000000000000000000000000000111100000000000000000011111100000000000000000000000000000000000000000000000111110000000000000000000111100000000000000
6769,9,TypeC,23900,000000000000000000001111000000000000000000000000000111100000000000000000011111100000000000000000000000000000000000000000000000111110000000000000000000111100000000000000
6770,0,TypeA,45300,000000000000000000000000000000001111111100000000000000000000000000000000000001111111111000000000000000000000011111111000000000000000011111111000000000000000011111111000
6771,1,TypeA,45300,000000000000000000000000000000001111111100000000000000000000000000000000000001111111111000000000000000000000011111111000000000000000011111111000000000000000011111111000
6772,2,TypeB,34200,000000111111110000000000000000001111111100000000000000000000000000000000000000000011111000000000000000000000000011111111000000000000011110000000000000000000000000000000
6773,3,TypeB,34200,000000111111110000000000000000001111111100000000000000000000000000000000000000000011111000000000000000000000000011111111000000000000011110000000000000000000000000000000
6774,4,TypeB,34200,000000111111110000000000000000001111111100000000000000000000000000000000000000000011111000000000000000000000000011111111000000000000011110000000000000000000000000000000
6775,5,TypeB,34200,000000111111110000000000000000001111111100000000000000000000000000000000000000000011111000000000000000000000000011111111000000000000011110000000000000000000000000000000
6776,6,TypeC,26500,000000000000000000000000000111111000000000000000000000000000000000011100000000000000000000000000000000000000000011111000000000000000011111100000000000000000000001111100
6777,7,TypeC,26500,000000000000000000000000000111111000000000000000000000000000000000011100000000000000000000000000000000000000000011111000000000000000011111100000000000000000000001111100
6778,8,TypeC,26500,000000000000000000000000000111111000000000000000000000000000000000011100000000000000000000000000000000000000000011111000000000000000011111100000000000000000000001111100
6779,9,TypeC,26500,000000000000000000000000000111111000000000000000000000000000000000011100000000000000000000000000000000000000000011111000000000000000011111100000000000000000000001111100
6780,0,TypeA,48400,000000111111111100000000000000000000000000000000000000000000000000000000000000000011111111110000000000000111111111000000000000000000011111111000000000000000111111111000
6781,1,TypeA,48400,000000111111111100000000000000000000000000000000000000000000000000000000000000000011111111110000000000000111111111000000000000000000011111111000000000000000111111111000
